CZ3-TI7003,CZ3-FI7020,CZ3-TI7041,CZ3-TI7001,CZ3-TI7005,CZ3-PI7101,CZ3-FC7002,CZ3-TI7043,CZ3-PI7008,CZ3-FI7017,CZ3-FI7019,CZ3-TI7007,CZ3-FI7018,CZ3-FC7007,CZ3-FIC7009,CZ3-FI7006
515.2048,1658.267,60.70205,515.3843,515.6232,0.8494573,171.5719,198.2148,0.850883,4305.263,2443.363,515.965,2840.42,164.1488,3.842203,72892.34
522.3282,2136.241,63.37576,517.5107,521.3289,0.8485662,170.1871,198.116,0.8492148,3975.45,2761.776,525.4815,2895.962,161.0337,4.216508,78661.76
518.5258,2084.105,61.10776,518.8091,518.1024,0.8479687,170.0557,192.9561,0.8499327,4171.869,2594.979,521.5884,2875.564,160.8675,4.491034,73209.98
518.6111,2109.98,62.38938,519.8123,519.4666,0.8493073,169.6485,200.1102,0.8506249,4170.004,2613.378,522.5626,2892.294,159.081,4.578083,76766.02
516.8337,1826.427,63.08984,517.423,517.9082,0.8482148,169.3035,202.289,0.850552,4253.877,2623.333,517.7992,2995.814,160.6005,4.127038,74798.5
516.5436,1809.255,58.19867,517.5438,517.5425,0.8479224,169.7558,199.5034,0.8498939,4398.745,2681.975,518.2331,2967.156,166.5953,3.610248,73856.63
517.0839,1722.983,62.45157,517.5139,517.9863,0.8479367,171.6556,197.9701,0.8498749,4150.686,2552.082,517.9075,2832.927,164.2494,3.927769,73785.45
516.9302,1860.866,61.98778,517.629,517.2603,0.8508298,171.1923,195.3337,0.8505596,4205.182,2474.477,521.3526,2598.496,164.2313,4.233332,74190.32
518.251,2034.644,63.04888,518.4904,518.1509,0.8499922,170.0763,199.9755,0.8496204,3966.294,2524.998,521.5994,2785.623,159.8106,4.575082,76799.68
516.1898,1655.423,60.00743,516.1044,516.7502,0.8477273,170.29,196.1906,0.8495633,4286.832,2463.386,517.6331,2783.293,165.4773,3.981106,74996.94
516.8403,2114.481,58.87162,517.6372,518.0534,0.8479476,170.0432,190.3354,0.849996,4271.464,2687.881,521.4995,2869.193,165.4546,3.290086,74590.53
515.7775,2161.608,61.09593,514.0866,516.0452,0.8485866,170.9917,202.0648,0.8511825,4746.276,2885.269,520.6609,3064.594,163.179,3.441935,74734.02
516.4851,2046.81,60.8123,514.3074,518.5308,0.8481356,170.9647,195.7906,0.8502119,4448.187,2746.749,521.7823,2947.063,163.9569,4.158895,72939.13
518.9844,1992.26,61.52538,518.7321,519.2789,0.8486205,170.0747,197.6557,0.849819,4003.103,2400.251,521.6868,2809.883,161.0866,4.525411,76397.96
517.8738,2216.314,57.57214,518.0472,518.0246,0.8473948,169.9994,201.1186,0.8507442,4440.028,2691.705,523.4138,2864.881,165.8924,3.628406,77720.16
517.6097,2091.384,61.08673,517.7166,517.7129,0.8491699,170.3354,200.4477,0.8495625,4054.236,2563.763,521.3434,2830.517,159.4396,4.414149,75943.4
517.563,2068.131,60.53883,518.8833,519.3746,0.847178,170.2658,193.0428,0.8503696,4221.112,2654.945,522.3373,2758.247,156.4148,3.873988,76028.18
518.4512,2058.949,60.48157,518.5808,517.7974,0.8481789,170.1391,193.0747,0.8503749,4324.048,2523.534,521.6993,2913.367,160.627,4.615098,76248.5
520.8301,2019.369,61.05263,515.381,520.4857,0.8481601,171.3301,197.12,0.8498205,4065.427,2677.592,523.3184,2892.946,161.4274,4.617234,78460.08
519.3135,2143.874,58.98593,518.5879,519.8108,0.8479285,170.2466,196.0489,0.8495625,4341.962,2709.344,523.4927,2912.523,160.2744,4.215134,75174.86
519.5706,1892.383,62.28793,519.7979,520.8891,0.8503934,171.0791,197.7986,0.8524088,4066.904,2385.565,524.0081,2664.065,162.017,4.178687,75977.2
517.8257,2040.019,59.46008,520.0573,518.4287,0.8476036,170.2106,193.0864,0.8498428,4114.485,2619.171,522.0923,2770.918,160.9107,3.995879,74934.29
517.6397,2116.599,59.81794,518.1589,517.9366,0.8477626,169.6282,193.0097,0.8495625,4282.125,2707.618,522.4099,2893.898,161.5108,4.06041,74309.2
517.22,2134.328,62.7472,516.8102,517.4722,0.847444,169.5797,201.0435,0.85,4502.172,2713.237,522.1956,2906.966,162.3766,3.796933,77399.54
517.3671,2066.054,59.64925,513.7689,517.6862,0.84808,171.087,196.3176,0.8503283,4496.391,2777.404,522.0521,2980.81,162.1113,4.201849,75713.23
515.5213,1853.556,60.97833,515.403,515.9531,0.8495971,171.0958,194.172,0.8495731,4234.093,2478.117,519.5433,2645.208,161.1609,4.251817,74758.42
519.7964,1839.924,61.31757,519.4556,519.9162,0.8484687,171.5725,196.7504,0.8490577,4064.909,2333.006,523.8508,2618.542,162.8245,4.224992,75779.21
518.0187,2001.05,60.67064,517.5439,518.4479,0.8491264,170.1235,197.8459,0.8500376,3939.145,2428.915,522.3117,2754.804,158.1335,4.351278,76308.54
514.711,1718.053,62.05467,515.6252,516.4087,0.8492162,172.0096,200.5321,0.8501186,4011.212,2491.435,515.8471,2853.472,163.3829,3.780206,73899.87
515.0967,1759.51,61.8125,516.2496,516.2227,0.8484054,171.8231,192.6321,0.8491848,4174.129,2577.681,515.7852,2711.05,163.4328,3.812599,74240.91
519.7274,2119.898,61.89831,519.9471,519.4434,0.847909,170.1173,193.2145,0.8503678,4390.266,2560.279,523.0691,3015.054,160.8595,4.370402,75466.18
517.4886,1735.695,62.17596,516.9204,518.1431,0.8488948,170.8929,202.5926,0.8524187,4408.527,2549.75,518.4445,2872.651,163.8747,3.212832,73450.93
517.7615,2195.959,62.41446,518.8369,518.4084,0.8471985,170.1839,198.9794,0.850023,4449.258,2670.3,521.7081,2946.767,159.7422,3.912752,78331.15
518.6538,1899.023,61.17768,518.9787,519.249,0.8480736,171.6833,194.2087,0.8495625,4399.58,2535.52,523.332,2724.235,164.435,4.110441,75138.95
514.6854,1664.774,62.47367,515.529,515.7787,0.8496088,171.9295,193.1193,0.8508626,4281.189,2475.263,515.5848,2700.737,162.2413,4.086778,73623.63
515.4622,1695.347,62.79351,515.3328,516.267,0.8486757,171.7142,194.891,0.8499958,4347.928,2534.39,516.233,2749.493,161.2111,4.148378,69510.06
517.7927,2079.849,62.58582,518.5781,518.1457,0.8474013,169.7868,195.6682,0.8497499,4195.735,2661.418,522.0645,2779.32,165.3491,3.952382,75256.15
521.9423,2153.921,66.69048,517.4474,521.6712,0.8473002,170.0447,200.0486,0.8501079,4073.547,2815.598,524.3542,2947.646,163.861,3.629562,77156.34
518.1017,2007.269,59.62095,518.9479,518.92,0.847199,169.9185,193.1288,0.8498124,4070.02,2585.309,522.4844,2715.576,160.6035,3.924424,75180.37
517.7101,1771.238,62.47802,518.2629,518.3454,0.8485334,170.3153,199.6546,0.8498957,4163.212,2592.156,518.5381,2943.806,161.0706,4.015078,73828.86
521.69,2091.886,65.27196,517.6486,521.6847,0.8485844,170.6569,202.6876,0.8515972,3996.198,2744.45,524.4304,2880.273,158.6582,3.783045,77144.04
517.1906,1705.695,61.08737,517.292,518.1617,0.8483307,170.6409,200.351,0.8502301,4141.349,2568.004,517.7157,2799.793,167.7914,3.292408,74105.77
517.3558,2256.595,61.1922,518.6875,518.6826,0.8471235,169.8695,200.8596,0.8500494,4630.654,2751.635,521.3983,2974.628,160.1065,4.197726,75332.14
515.9658,1774.852,60.84042,516.6512,515.9675,0.8488125,171.6491,198.4202,0.849993,4312.163,2666.287,516.3774,2977.149,165.9075,3.549112,72960.6
517.6435,2074.083,60.36965,518.834,519.2374,0.846126,169.6229,192.9998,0.8496717,4228.599,2667.206,522.3793,2765.957,156.7029,3.868521,76253.87
518.9893,2107.336,59.1063,519.862,518.64,0.8479687,170.1347,193.0078,0.8500499,4271.801,2681.956,522.5583,2876.108,161.7079,3.838247,73519.63
520.7461,1918.85,60.79083,516.2847,521.5264,0.8479111,170.6469,197.2208,0.8479922,4099.675,2546.106,523.6882,2891.96,162.0852,4.740905,77727.3
515.2621,1732.121,61.73233,517.1891,516.4191,0.8506264,171.7279,198.6564,0.8509076,4197.884,2583.514,516.4363,2869.356,166.4946,3.621493,74262.06
517.6614,2085.066,61.63488,517.6072,517.7129,0.8491027,170.2218,200.4385,0.8495625,4057.376,2563.171,521.5641,2815.94,158.2361,4.410676,75837.86
514.8092,1734.986,59.89543,516.6363,516.1561,0.8481086,171.7639,194.5737,0.8485825,4082.686,2545.233,515.5538,2638.99,166.1267,3.51598,74569.75
516.1141,1691.242,62.15572,518.7571,515.6024,0.8502153,170.8717,198.1976,0.8499374,4086.769,2421.04,515.7484,2864.65,162.6108,4.007362,78128.05
520.0199,1968.659,62.55176,520.0292,520.4395,0.8487042,171.4247,196.6737,0.8495929,4247.207,2478.698,524.1057,2779.442,162.2411,4.118296,76746.52
519.0897,1921.915,60.6588,517.9747,520.1572,0.8485615,171.1592,195.3941,0.8498185,4374.773,2617.604,522.5357,3013.669,162.9653,4.223055,76273.24
514.9247,1728.694,60.63939,515.3563,515.7877,0.8490866,171.5446,192.9016,0.8494336,4373.869,2575.651,515.9461,2755.385,163.5146,3.858226,73846.71
516.9244,2132.645,60.41429,515.6269,517.4014,0.8483332,169.5207,199.5554,0.8503355,4424.007,2705.618,521.3922,2908.993,159.9127,3.954581,74998.34
518.691,1946.298,61.78136,519.2292,518.1594,0.8495724,169.4943,193.9993,0.8504955,4012.033,2372.552,522.246,2725.892,162.1378,4.582776,76444.41
518.0884,1741.31,61.43967,517.9807,518.1182,0.8477187,170.6934,197.1495,0.8503749,4213.226,2611.63,518.6027,2892.946,163.821,3.984341,75031.37
518.3221,2048.708,60.48792,518.8195,518.4487,0.8489425,171.0653,199.8284,0.8497961,3976.829,2518.475,522.1112,2780.579,161.1962,4.286467,76573.88
516.9929,1836.337,60.02968,517.2308,517.8866,0.8475312,169.4979,202.3125,0.8496103,4230.03,2620.109,517.624,2982.971,160.3076,3.815653,74623.69
516.6027,1895.653,59.68164,516.5448,517.4559,0.8467806,171.0693,197.5873,0.8477101,4512.206,2787.155,517.584,3040.227,162.0397,3.960304,75490.74
517.7552,1763.716,61.36345,519.065,518.1085,0.8455483,170.4279,202.6366,0.8493437,4313.565,2599.637,518.312,2893.36,163.5709,3.289304,73307.23
517.7026,1794.024,62.89867,514.904,518.613,0.8456563,169.7852,202.7835,0.8493437,4385.446,2623.75,518.2879,2942.713,162.8892,3.303208,72686.53
516.1489,1633.428,60.53817,516.093,515.4222,0.8468107,171.5478,198.9845,0.8482865,4000.915,2456.309,515.6416,2783.808,164.0757,3.882716,74063.18
516.9623,1652.081,62.56728,518.2193,518.1028,0.8484767,171.321,197.522,0.8504627,4370.991,2508.619,517.8977,2791.072,163.7388,3.75015,74276.2
519.1993,1949.673,60.76514,518.5451,520.595,0.8489503,171.5816,194.1213,0.8496532,4251.079,2549.925,524.2988,2778.118,162.067,3.906894,76862.51
517.5858,1828.26,61.02893,518.0125,518.2928,0.8481112,169.501,202.4745,0.8497793,4200.434,2608.658,517.705,2986.288,161.6201,4.093449,76499.6
517.6429,2080.877,59.21208,518.0612,517.8343,0.8487893,169.7485,192.8708,0.8495625,4373.721,2536.35,521.6087,2956.025,160.816,4.030882,75376.08
517.4941,1717.079,62.24592,518.0791,518.018,0.8487259,170.6162,195.4038,0.8495625,4271.859,2611.11,517.8962,2866.862,159.5135,4.217244,75755.55
517.7676,2110.305,58.77157,517.9159,518.3139,0.8479687,169.7613,192.9696,0.8505412,4254.93,2708.548,522.1638,2861.35,163.6467,3.819892,74925.05
519.5402,1861.011,61.51051,519.8458,519.5563,0.8489999,171.2632,196.1866,0.8497943,4076.644,2347.869,523.5377,2660.436,161.9768,4.26414,76488.48
518.1572,2051.042,61.99953,519.207,517.697,0.8499297,170.0773,199.921,0.8500357,4008.168,2539.28,522.1244,2804.56,161.5244,4.462652,76431.23
519.0411,2069.112,61.17524,519.0206,518.3723,0.8487892,169.9628,200.3959,0.8495625,4015.467,2515.999,521.9975,2819.224,158.9147,4.405966,75962.15
518.2651,2005.833,60.88801,518.7656,518.1415,0.8491247,169.6585,197.6702,0.8506448,4042.962,2423.7,522.0356,2802.851,159.9819,4.117811,75602.18
518.1106,1918.743,61.48046,518.7094,519.4715,0.8499191,171.4054,193.9495,0.8507112,4344.662,2514.186,523.7825,2702.168,160.9946,4.184293,76028.33
517.2429,1824.392,62.93919,517.207,518.032,0.8472414,169.1371,199.7901,0.8497043,4319.525,2687.597,518.1448,3015.271,163.5316,3.905909,75702.83
516.8347,2062.265,59.18953,517.0458,517.5147,0.8479687,170.3616,193.3664,0.8495625,4175.073,2659.454,521.7056,2781.236,163.9841,3.874746,74382.14
518.2498,2071.006,62.4475,518.3111,518.174,0.8479687,169.7925,192.907,0.8493034,4168.129,2599.929,522.1528,2877.811,160.0391,4.483813,74969.16
519.6714,2073.357,63.37605,514.988,520.0269,0.848683,170.7468,198.886,0.849227,4092.695,2732.278,523.9559,2938.998,161.1517,4.377072,77370.09
517.7179,2062.582,61.7731,517.7937,517.8007,0.8495315,169.5233,196.753,0.850495,4212.588,2501.52,522.289,2898.204,160.0363,4.372122,75925.69
514.3546,1712.07,62.67098,514.5203,515.661,0.8484337,172.2345,199.6665,0.8493491,4056.58,2514.669,516.2893,2855.991,164.9891,3.972044,73604.62
520.9156,1721.693,61.53833,519.3962,520.1545,0.8487746,169.4131,196.8502,0.8489618,3888.711,2523.646,519.8965,2889.917,162.7622,4.051371,76652.27
521.2678,1891.505,62.88395,520.1285,521.4839,0.8458108,171.2302,198.7137,0.8501313,4072.033,2432.993,525.4543,2661.911,159.7969,4.576082,76908.48
518.1251,1969.643,60.74609,517.7092,518.7753,0.8500613,170.3223,194.7058,0.8508809,3896.604,2419.327,522.1289,2754.322,160.7793,4.687374,76769.45
520.4938,2063.715,65.26331,516.575,520.7592,0.846706,171.5353,197.7415,0.8477404,3997.777,2727.997,523.3837,2929.81,160.1372,4.598652,76648.24
521.9059,2100.283,61.70541,519.5505,519.5959,0.8498697,169.9956,200.3103,0.85062,4104.168,2596.245,523.6542,2905.054,159.5233,4.34621,76368.82
518.6953,1863.726,60.37132,518.9384,519.8959,0.8517511,171.3878,194.4926,0.8521875,4260.733,2466.806,523.9016,2671.011,162.8522,4.199249,76578.85
518.4541,2156.243,60.29307,514.7228,518.0005,0.848233,171.2052,200.7406,0.8498749,4581.98,2805.455,523.0257,3004.317,165.0957,3.64025,75675.97
515.7576,2253.721,63.33346,518.2243,518.5469,0.8472812,169.3654,200.0661,0.8500624,4607.939,2861.275,521.8531,2968.535,159.9244,4.172153,75385.95
518.9815,1839.223,60.19439,519.7919,519.4628,0.8489231,171.0769,196.554,0.8508921,4027.248,2331.255,523.4026,2632.267,161.821,4.142696,75907.38
517.6802,1773.97,61.78432,517.9917,518.4893,0.8479525,172.0744,197.3756,0.8493513,4280.78,2641.898,518.5204,2924.276,163.815,3.470528,73577.93
517.3177,1693.872,62.58805,518.7092,516.3981,0.8483328,171.0066,197.3963,0.8500804,4157.299,2562.091,517.8447,2764.155,165.123,3.977204,76902.24
519.8843,1837.362,59.6314,519.4267,519.7151,0.8499065,169.7358,195.2868,0.8493298,3937.404,2547.096,522.218,2919.41,163.0831,4.21005,76695.43
518.1509,2167.804,63.67683,517.6152,518.3264,0.8472812,170.0589,200.0575,0.8500624,4580.426,2729.44,522.625,2931.721,160.1166,4.125119,75738.88
518.4442,2121.988,58.40161,518.4057,518.5967,0.8485991,170.0059,195.3711,0.8499374,4280.925,2720.808,522.0619,2843.25,163.8629,3.883638,76244.89
518.3752,1892.132,62.20213,517.7369,519.2611,0.848549,171.5415,196.8729,0.850494,4127.622,2640.048,521.0762,2988.814,164.0444,4.193423,76830.42
518.3873,2099.647,61.44958,518.6881,519.272,0.8488782,169.8,199.7914,0.8496836,4068.563,2583.614,522.5822,2855.733,161.954,4.393041,77627.64
517.0413,2115.131,61.39106,516.1637,517.7639,0.8479382,169.231,193.8569,0.8494626,4306.369,2625.507,521.5221,2913.314,161.6638,4.412471,74526.76
520.7408,1844.293,61.03769,521.4087,521.6722,0.8478087,171.1057,195.4909,0.8492262,4028.14,2311.859,525.2203,2604.718,164.252,4.229378,77440.47
519.5323,1856.587,61.78422,520.278,520.7498,0.8486735,171.3649,196.8783,0.8495625,4059.32,2348.755,524.3815,2593.162,161.2195,4.263502,77370.52
518.5051,2002.539,59.56732,519.6208,518.8999,0.8494874,169.8381,195.5254,0.8506188,4129.599,2443.539,522.2014,2821.908,161.0066,4.480361,75251.29
517.9727,2019.031,60.46094,518.7616,517.6855,0.8488333,169.8913,196.2091,0.849663,4250.205,2457.421,521.267,2891.919,160.5243,3.865649,77756.01
520.2064,1879.254,61.64008,519.6643,520.3409,0.8494465,171.2114,193.872,0.8498749,4312.779,2505.303,524.2726,2657.123,165.5589,4.176801,78027.78
516.0356,1843.944,62.37659,515.6904,517.0887,0.8499295,168.732,198.3627,0.8516302,4525.878,2642.294,517.7229,3097.732,169.6089,4.379744,75266.21
517.7305,2085,59.90326,519.0302,518.2807,0.84723,169.6017,192.937,0.8499093,4246.855,2688.171,521.8132,2849.954,161.1404,3.988646,74923.41
518.7681,2057.459,61.28115,521.9338,517.9656,0.8491029,169.3412,196.602,0.8500753,4057.537,2522.307,522.2931,2879.167,160.0613,4.303245,76146.34
515.3691,1710.313,61.47161,515.624,515.1815,0.8488263,171.7561,200.0191,0.8486813,3947.137,2453.794,515.9966,2842.132,164.0664,3.745412,74017.47
516.9044,2264.65,63.62861,516.6212,518.8849,0.8472812,169.8138,200.0626,0.8500624,4522.893,2797.014,522.4124,2976.747,161.4758,4.152911,75727.2
517.975,2109.008,62.24989,518.0537,517.6428,0.8492214,169.2514,200.1016,0.8500078,4152.651,2605.385,521.9274,2897.347,160.9922,4.387231,76244.51
518.1537,2085.185,59.37886,519.5858,518.6417,0.8467917,169.7976,193.1537,0.8507783,4211.089,2560.013,522.0994,2917.138,158.2013,4.034659,74388.85
518.0133,2066.63,62.41997,519.0977,517.9504,0.8459079,170.1807,193.0202,0.8493214,4046.641,2582.713,522.1331,2844.125,158.5487,4.245465,75287.03
519.6405,1955.704,61.16418,519.408,518.8845,0.8499299,169.8724,197.3186,0.850355,3954.439,2387.546,522.6801,2777.143,159.4675,4.359922,76102.39
517.8298,2068.533,59.09762,518.752,518.4871,0.8480611,170.1661,193.1085,0.8498221,4194.567,2657.201,521.9997,2826.578,163.8949,3.904514,74820.94
517.7157,1684.863,64.11578,518.4616,518.1524,0.8485708,171.5772,202.4184,0.8499316,4332.241,2466.76,518.0499,2817.558,163.5083,3.289271,75539.06
519.2489,1868.728,60.29876,519.4457,519.0156,0.8485216,171.3522,193.9982,0.8499522,4000.199,2567.748,521.696,2942.785,159.1451,4.65957,75522.11
517.776,1735.698,61.69257,517.014,518.2955,0.8487499,170.1146,197.5663,0.850486,4247.737,2598.017,517.9606,2830.779,162.1397,3.801219,74715.97
518.498,2096.738,63.23189,517.5231,518.1106,0.8473544,170.1769,193.445,0.8503231,4385.374,2559.161,521.9064,2949.303,159.7185,4.326962,78522.36
517.4586,1734.745,61.21294,517.4161,518.4882,0.8482361,170.2295,197.4017,0.8504335,4172.406,2561.389,517.8931,2849.486,162.4508,3.783067,74442.31
522.0217,2119.126,60.7276,521.4524,520.962,0.8482343,171.4103,194.8942,0.8517984,4634.614,2627.262,525.1517,2986.658,163.2002,4.225764,75062.44
517.0861,2125.982,60.79579,517.6063,517.5384,0.848551,169.8261,201.6062,0.8505161,4753.122,2838.722,522.3564,2984.928,163.2661,3.456456,75291.02
517.4257,1798.666,65.23727,518.5436,518.3642,0.8487681,170.8665,199.7585,0.8499485,4138.198,2615.903,518.0897,2967.626,160.2242,4.020641,73352.8
516.4357,1820.038,63.13615,515.79,517.0439,0.8466796,169.448,198.2537,0.8485014,4431.902,2601.653,517.5036,3040.698,169.0169,4.360956,75098.55
517.6204,1750.459,60.07331,518.0184,518.2553,0.8479238,169.9934,200.1559,0.8505721,4265.129,2594.691,518.0912,2868.594,165.7498,3.319237,73612.66
518.196,2121.614,58.57817,518.8573,518.0156,0.8479379,170.2654,195.1086,0.8494986,4303.725,2721.638,521.8151,2842.175,163.3186,3.886096,76293.48
517.0785,1761.61,61.2013,518.7202,518.0706,0.8475937,172.1563,197.691,0.85,4361.246,2596.214,517.8732,2950.78,164.7588,4.14651,73459.08
515.0544,1770.144,61.15879,515.7433,515.9771,0.8493196,171.3067,192.7171,0.8502012,4229.364,2589.355,516.0489,2729.014,163.8801,3.800374,72202.4
519.0176,1915.974,61.84424,519.6014,519.9639,0.849995,171.5555,196.9059,0.849659,4128.1,2432.817,523.3375,2704.442,163.1552,4.125504,77324.99
517.8947,2073.733,59.92773,518.457,517.4296,0.8471607,170.2983,192.8992,0.8498231,4235.976,2676.029,521.8363,2845.276,161.0259,3.992697,75293.31
516.9175,2193.551,62.63089,516.2589,517.66,0.8474138,170.0925,200.6968,0.85,4510.225,2781.797,521.7579,3004.518,162.9572,3.773629,75506.04
515.6288,1753.155,61.30084,514.6958,517.1614,0.8503118,170.6258,198.4773,0.8503242,4037.108,2428.951,515.9931,2809.165,162.6133,4.078598,74715.08
520.3463,1855.699,58.7895,518.9636,520.1602,0.8489301,171.0543,192.5555,0.8489837,3951.16,2600.213,522.1072,2901.708,157.8282,4.53792,75744.2
516.913,2124.765,58.19602,518.8452,518.1446,0.8490183,170.4953,196.0939,0.8498219,4331.35,2723.215,521.8985,2852.409,163.6966,3.933883,76753.34
517.0071,1714.893,61.99533,516.7632,517.926,0.8480997,170.4457,202.0909,0.8501958,4361.911,2505.733,518.0816,2859.211,164.5592,3.432971,75012.56
518.3262,2088.836,59.28157,518.5096,518.5104,0.8469006,169.9166,193.0725,0.8488979,4329.667,2573.125,522.2967,2909.337,160.3737,4.213603,75886.63
520.699,2071.769,65.02953,517.0686,520.5595,0.8466323,169.9581,197.045,0.849202,4024.536,2764.323,523.4588,2894.485,162.5871,4.06072121,76133.79
517.7744,2101.068,59.98162,518.7636,518.0499,0.8471472,169.787,193.6679,0.8491622,4138.155,2594.234,522.0026,2926.755,160.6066,4.464736,74212.64
519.4977,2043.361,58.34352,511.6135,520.0659,0.8473713,171.9827,200.5929,0.8490502,4318.36,2762.147,522.4861,2939.23,166.3796,3.398475,78109.59
520.0533,1873.263,62.2718,519.5194,519.9148,0.8489684,170.9458,196.385,0.8503514,4042.713,2357.788,523.64,2672.548,160.8313,4.254602,76738.64
520.3729,1846.656,61.35234,520.3893,520.5915,0.8489375,170.7327,196.8552,0.8504375,4069.708,2366.813,524.1292,2612.869,162.4109,4.215649,76812.2
517.7606,1729.286,61.11282,518.2272,518.2108,0.847559,172.2358,197.7947,0.8489939,4088.38,2540.038,518.3882,2894.701,165.2318,3.973441,73687.12
517.9522,2009.394,60.80736,518.5338,518.4278,0.8489479,170.688,196.8151,0.8497202,4225.689,2434.986,522.1317,2879.325,163.8001,3.88324,78060.38
518.8122,2030.194,59.62735,516.6296,519.762,0.8485473,171.0082,195.4274,0.8497268,4434.113,2722.368,523.7407,2919.218,159.6684,4.343095,75683.77
521.0861,2090.612,64.13789,516.5915,520.6783,0.8494847,170.3629,199.0093,0.8510264,4098.797,2771.254,523.5406,2954.226,160.8719,4.352422,77222.15
515.6074,1721.317,62.38051,515.5449,516.4292,0.8488218,171.0735,199.5473,0.8497499,4026.812,2515.442,516.328,2843.702,161.911,3.968408,73942.44
521.5784,2147.993,61.29719,519.044,519.2498,0.8497379,169.4357,198.5873,0.8502404,4415.364,2613.189,526.0394,2953.343,172.7383,3.586644,77850.27
517.8906,2119.636,62.92164,518.6872,517.9882,0.8466483,170.4531,195.1662,0.8497499,4343.07,2724.219,521.7672,2861.226,163.2716,3.7998,75066.03
519.4683,1773.021,61.95148,519.9434,520.1533,0.8480412,171.8104,195.5221,0.8492941,3918.587,2252.053,523.8217,2492.199,163.1596,4.222065,76832.35
517.16,2147.851,64.09662,518.5072,518.0431,0.8470474,169.5948,201.7999,0.8499764,4525.615,2724.47,521.1827,2947.803,161.3553,3.842609,76145.25
517.9622,1988.141,59.873,518.1015,518.3492,0.8489141,169.792,193.8403,0.8497522,4090.41,2430.879,522.3648,2775.151,160.0697,4.554745,74919.58
515.1827,1723.106,62.50843,514.9508,516.3823,0.849324,171.2397,198.6429,0.849816,4156.108,2470.42,516.1906,2855.414,162.5319,4.05787,74277.51
